path,name,extension,size_bytes,mtime_utc,is_text_candidate,is_binary_or_asset,is_package_manifest,path_score,path_reasons
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Jura-Light.ttf,Jura-Light.ttf,.ttf,154308,2026-06-23T09:19:17Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Jura-Medium.ttf,Jura-Medium.ttf,.ttf,154488,2026-06-23T09:19:17Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Jura-OFL.txt,Jura-OFL.txt,.txt,4380,2026-06-23T09:19:17Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/LibreBaskerville-OFL.txt,LibreBaskerville-OFL.txt,.txt,4449,2026-06-23T09:19:17Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/LibreBaskerville-Regular.ttf,LibreBaskerville-Regular.ttf,.ttf,147584,2026-06-23T09:19:17Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Lora-Bold.ttf,Lora-Bold.ttf,.ttf,133828,2026-06-23T09:19:17Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Lora-BoldItalic.ttf,Lora-BoldItalic.ttf,.ttf,140332,2026-06-23T09:19:17Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Lora-Italic.ttf,Lora-Italic.ttf,.ttf,139328,2026-06-23T09:19:17Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Lora-OFL.txt,Lora-OFL.txt,.txt,4423,2026-06-23T09:19:17Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Lora-Regular.ttf,Lora-Regular.ttf,.ttf,133888,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/NationalPark-Bold.ttf,NationalPark-Bold.ttf,.ttf,79208,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/NationalPark-OFL.txt,NationalPark-OFL.txt,.txt,4399,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/NationalPark-Regular.ttf,NationalPark-Regular.ttf,.ttf,76424,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/NothingYouCouldDo-OFL.txt,NothingYouCouldDo-OFL.txt,.txt,4363,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/NothingYouCouldDo-Regular.ttf,NothingYouCouldDo-Regular.ttf,.ttf,32020,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Outfit-Bold.ttf,Outfit-Bold.ttf,.ttf,55392,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Outfit-OFL.txt,Outfit-OFL.txt,.txt,4389,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Outfit-Regular.ttf,Outfit-Regular.ttf,.ttf,54912,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/PixelifySans-Medium.ttf,PixelifySans-Medium.ttf,.ttf,51072,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/PixelifySans-OFL.txt,PixelifySans-OFL.txt,.txt,4395,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/PoiretOne-OFL.txt,PoiretOne-OFL.txt,.txt,4366,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/PoiretOne-Regular.ttf,PoiretOne-Regular.ttf,.ttf,45244,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/RedHatMono-Bold.ttf,RedHatMono-Bold.ttf,.ttf,34420,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/RedHatMono-OFL.txt,RedHatMono-OFL.txt,.txt,4394,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/RedHatMono-Regular.ttf,RedHatMono-Regular.ttf,.ttf,34488,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Silkscreen-OFL.txt,Silkscreen-OFL.txt,.txt,4394,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Silkscreen-Regular.ttf,Silkscreen-Regular.ttf,.ttf,31960,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/SmoochSans-Medium.ttf,SmoochSans-Medium.ttf,.ttf,59704,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/SmoochSans-OFL.txt,SmoochSans-OFL.txt,.txt,4396,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Tektur-Medium.ttf,Tektur-Medium.ttf,.ttf,76248,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Tektur-OFL.txt,Tektur-OFL.txt,.txt,4385,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/Tektur-Regular.ttf,Tektur-Regular.ttf,.ttf,75604,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/WorkSans-Bold.ttf,WorkSans-Bold.ttf,.ttf,191304,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/WorkSans-BoldItalic.ttf,WorkSans-BoldItalic.ttf,.ttf,175772,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/WorkSans-Italic.ttf,WorkSans-Italic.ttf,.ttf,174280,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/WorkSans-OFL.txt,WorkSans-OFL.txt,.txt,4397,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/WorkSans-Regular.ttf,WorkSans-Regular.ttf,.ttf,188916,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/YoungSerif-OFL.txt,YoungSerif-OFL.txt,.txt,4398,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/canvas-design/canvas-fonts/YoungSerif-Regular.ttf,YoungSerif-Regular.ttf,.ttf,105136,2026-06-23T09:19:18Z,False,True,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/carrier-relationship-management/SKILL.md,SKILL.md,.md,23871,2026-06-23T09:19:18Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/carrier-relationship-management/references/communication-templates.md,communication-templates.md,.md,31502,2026-06-23T09:19:18Z,True,False,False,65,"[""filename-token:template+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/carrier-relationship-management/references/decision-frameworks.md,decision-frameworks.md,.md,34501,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/carrier-relationship-management/references/edge-cases.md,edge-cases.md,.md,57406,2026-06-23T09:19:18Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-backend-patterns/SKILL.md,SKILL.md,.md,13665,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-clickhouse-io/SKILL.md,SKILL.md,.md,10462,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-coding-standards/SKILL.md,SKILL.md,.md,11888,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-continuous-learning/config.json,config.json,.json,391,2026-06-23T09:19:19Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-continuous-learning/evaluate-session.sh,evaluate-session.sh,.sh,2015,2026-06-23T09:19:19Z,True,False,False,75,"[""filename-token:eval+25"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-continuous-learning/SKILL.md,SKILL.md,.md,638,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-frontend-patterns/SKILL.md,SKILL.md,.md,14801,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-project-guidelines-example/SKILL.md,SKILL.md,.md,10142,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-security-review/SKILL.md,SKILL.md,.md,12702,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-strategic-compact/SKILL.md,SKILL.md,.md,634,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cc-skill-strategic-compact/suggest-compact.sh,suggest-compact.sh,.sh,1731,2026-06-23T09:19:19Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cdk-patterns/SKILL.md,SKILL.md,.md,3274,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/changelog-automation/SKILL.md,SKILL.md,.md,1652,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/changelog-automation/resources/implementation-playbook.md,implementation-playbook.md,.md,13316,2026-06-23T09:19:19Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/chat-widget/SKILL.md,SKILL.md,.md,27586,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/chrome-extension-developer/SKILL.md,SKILL.md,.md,3562,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/churn-prevention/SKILL.md,SKILL.md,.md,18644,2026-06-23T09:19:19Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/churn-prevention/evals/evals.json,evals.json,.json,6702,2026-06-23T09:19:19Z,True,False,False,75,"[""filename-token:eval+25"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/churn-prevention/references/cancel-flow-patterns.md,cancel-flow-patterns.md,.md,10678,2026-06-23T09:19:19Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/churn-prevention/references/dunning-playbook.md,dunning-playbook.md,.md,12688,2026-06-23T09:19:19Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cicd-automation-workflow-automate/SKILL.md,SKILL.md,.md,2618,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cicd-automation-workflow-automate/resources/implementation-playbook.md,implementation-playbook.md,.md,36078,2026-06-23T09:19:20Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/circleci-automation/SKILL.md,SKILL.md,.md,7084,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cirq/SKILL.md,SKILL.md,.md,10960,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/citation-management/SKILL.md,SKILL.md,.md,32630,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/ckw-design/SKILL.md,SKILL.md,.md,9238,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claimable-postgres/SKILL.md,SKILL.md,.md,10091,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/clarity-gate/SKILL.md,SKILL.md,.md,24887,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/clarvia-aeo-check/SKILL.md,SKILL.md,.md,4023,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-ally-health/SKILL.md,SKILL.md,.md,1128,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/LICENSE.txt,LICENSE.txt,.txt,11357,2026-06-23T09:19:20Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/SKILL.md,SKILL.md,.md,18933,2026-06-23T09:19:20Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/csharp/claude-api.md,claude-api.md,.md,1758,2026-06-23T09:19:20Z,True,False,False,95,"[""filename-token:claude+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/curl/examples.md,examples.md,.md,4475,2026-06-23T09:19:20Z,True,False,False,65,"[""filename-token:example+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/go/claude-api.md,claude-api.md,.md,3980,2026-06-23T09:19:20Z,True,False,False,95,"[""filename-token:claude+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/java/claude-api.md,claude-api.md,.md,3941,2026-06-23T09:19:20Z,True,False,False,95,"[""filename-token:claude+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/php/claude-api.md,claude-api.md,.md,1568,2026-06-23T09:19:20Z,True,False,False,95,"[""filename-token:claude+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/python/agent-sdk/patterns.md,patterns.md,.md,8208,2026-06-23T09:19:20Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/python/agent-sdk/README.md,README.md,.md,9869,2026-06-23T09:19:20Z,True,False,False,100,"[""filename:readme.md+50"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/python/claude-api/batches.md,batches.md,.md,4948,2026-06-23T09:19:20Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/python/claude-api/files-api.md,files-api.md,.md,3881,2026-06-23T09:19:20Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/python/claude-api/README.md,README.md,.md,10942,2026-06-23T09:19:20Z,True,False,False,100,"[""filename:readme.md+50"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/python/claude-api/streaming.md,streaming.md,.md,5217,2026-06-23T09:19:20Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/python/claude-api/tool-use.md,tool-use.md,.md,16730,2026-06-23T09:19:20Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/ruby/claude-api.md,claude-api.md,.md,1816,2026-06-23T09:19:21Z,True,False,False,95,"[""filename-token:claude+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/shared/error-codes.md,error-codes.md,.md,7050,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/shared/live-sources.md,live-sources.md,.md,10727,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/shared/models.md,models.md,.md,4625,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/shared/tool-use-concepts.md,tool-use-concepts.md,.md,14761,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/typescript/agent-sdk/patterns.md,patterns.md,.md,3274,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/typescript/agent-sdk/README.md,README.md,.md,7839,2026-06-23T09:19:21Z,True,False,False,100,"[""filename:readme.md+50"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/typescript/claude-api/batches.md,batches.md,.md,2594,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/typescript/claude-api/files-api.md,files-api.md,.md,2260,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/typescript/claude-api/README.md,README.md,.md,8627,2026-06-23T09:19:21Z,True,False,False,100,"[""filename:readme.md+50"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/typescript/claude-api/streaming.md,streaming.md,.md,5582,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/typescript/claude-api/tool-use.md,tool-use.md,.md,12821,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-code-guide/SKILL.md,SKILL.md,.md,2638,2026-06-23T09:19:21Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-d3js-skill/SKILL.md,SKILL.md,.md,21813,2026-06-23T09:19:21Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-d3js-skill/assets/chart-template.jsx,chart-template.jsx,.jsx,2820,2026-06-23T09:19:21Z,True,False,False,65,"[""filename-token:template+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-d3js-skill/assets/interactive-template.jsx,interactive-template.jsx,.jsx,6468,2026-06-23T09:19:21Z,True,False,False,65,"[""filename-token:template+15"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-d3js-skill/assets/sample-data.json,sample-data.json,.json,4480,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-d3js-skill/references/colour-schemes.md,colour-schemes.md,.md,12761,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-d3js-skill/references/d3-patterns.md,d3-patterns.md,.md,21605,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-d3js-skill/references/scale-reference.md,scale-reference.md,.md,12079,2026-06-23T09:19:21Z,True,False,False,70,"[""filename-token:reference+20"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-monitor/SKILL.md,SKILL.md,.md,6359,2026-06-23T09:19:21Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-monitor/scripts/api_bench.py,api_bench.py,.py,7796,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-monitor/scripts/config.py,config.py,.py,1565,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-monitor/scripts/health_check.py,health_check.py,.py,12640,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-monitor/scripts/monitor.py,monitor.py,.py,10415,2026-06-23T09:19:21Z,True,False,False,50,"[""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-scientific-skills/SKILL.md,SKILL.md,.md,920,2026-06-23T09:19:21Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-speed-reader/SKILL.md,SKILL.md,.md,1090,2026-06-23T09:19:22Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-win11-speckit-update-skill/SKILL.md,SKILL.md,.md,910,2026-06-23T09:19:22Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/clean-code/SKILL.md,SKILL.md,.md,4669,2026-06-23T09:19:22Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/clerk-auth/SKILL.md,SKILL.md,.md,20862,2026-06-23T09:19:22Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/clickup-automation/SKILL.md,SKILL.md,.md,12105,2026-06-23T09:19:22Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/close-automation/SKILL.md,SKILL.md,.md,7099,2026-06-23T09:19:22Z,True,False,False,215,"[""filename:skill.md+120"", ""filename-token:skill+45"", ""path-token:skills+50""]"
