"relative_path","name","extension","size_bytes","sha256"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/nanobot/nanobot-logo-light.png","nanobot-logo-light.png",".png","191443","d383bd5939d9e46ed046d744d4f2a2e32d838ab0f5c51b3ca804d2cc56a873aa"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/oai-codex/OAI_Codex-Lockup_400px.svg","OAI_Codex-Lockup_400px.svg",".svg","3319","a9752f99d0ac42d411e1a6aa7a0a1f6efa74500c50398b4af1261c3dc7a8be75"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/oai-codex/OAI_Codex-Lockup_400px_Darkmode.svg","OAI_Codex-Lockup_400px_Darkmode.svg",".svg","2956","8bc1bf638e6666b42640e9e9b555a1c28834e75dd435a23856130a811dd4160d"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/ona/ona-wordmark-dark.svg","ona-wordmark-dark.svg",".svg","2148","e18e5f8a052e2273366a2176a2f16d102c07b913bb5cce241b1bbd2d0fe632af"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/ona/ona-wordmark-light.svg","ona-wordmark-light.svg",".svg","2167","fbbd5ce3cd4f76cdfe4c89e9111d6860df95edc54ab139e10c8dd74c63687331"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/opencode/opencode-wordmark-dark.svg","opencode-wordmark-dark.svg",".svg","2136","2a85aa8114f7200ff0fbd7178b5135aa8efdbbe9611efd4d0d942e6d1c5e6ab5"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/opencode/opencode-wordmark-light.svg","opencode-wordmark-light.svg",".svg","2118","63577a14ab51a97bda2a1d4bcf751ad151d0fe58caab0f62fcba9816791b525f"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/openhands/openhands-logo-dark.svg","openhands-logo-dark.svg",".svg","14685","6570a8f7e5cc41a2542a01f665d7cea6e315e53b8050e85b3f831341f63222fb"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/openhands/openhands-logo-light.svg","openhands-logo-light.svg",".svg","14687","1f46dfe6bb435af8c3ca3fa89739580c92bbcaa9f2dcf87b9ea9888fc4dd9115"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/pi/pi-logo-dark.svg","pi-logo-dark.svg",".svg","495","19ce2904fa2d8ac412eef0eccc4197941f66d5bda9b1d7b748ef50e7120f2cdd"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/pi/pi-logo-light.svg","pi-logo-light.svg",".svg","501","33d0de9e27ab97edf9354823965b1e444067a0797b8d110c16079d2c72ea5bca"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/piebald/Piebald_wordmark_dark.svg","Piebald_wordmark_dark.svg",".svg","9955","c97d88bee758413cb37564385c176866870674be85857de2f3494cbc849d4f07"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/piebald/Piebald_wordmark_light.svg","Piebald_wordmark_light.svg",".svg","9955","700d2b88579eda8151a1d0ffedff805249034666c70c68e3f487c3c2e0aecffd"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/qodo/qodo-logo-dark.svg","qodo-logo-dark.svg",".svg","6173","4c4707143f32b95f7fe1ce15c311bd63be5db390ca926423b25946c996973458"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/qodo/qodo-logo-light.png","qodo-logo-light.png",".png","85243","cd011cd574f6873f21f227b4efc2fa1a292317a4885a23b6472c4013ee8e2a71"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/roo-code/roo-code-logo-black.svg","roo-code-logo-black.svg",".svg","10769","c09e8cad42ea0e3cc47c02786158add2da1723c6fd2fc000c65469d79443dafb"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/roo-code/roo-code-logo-white.svg","roo-code-logo-white.svg",".svg","10769","6ade77ae68b53dfed556835f416524c9e064f5ddefc8441abda42b259d914bd2"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/snowflake/snowflake-logo-dark.svg","snowflake-logo-dark.svg",".svg","61887","73a8673bcf4db4621af39ce4407d1060ec4fe15f210033a312926866d83d1ba5"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/snowflake/snowflake-logo-light.svg","snowflake-logo-light.svg",".svg","61887","ecaa0a977495a4657e76d3048fee2b0370c16b530b1f596a2d0bea0568dc023c"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/spring-ai/spring-ai-logo-dark.svg","spring-ai-logo-dark.svg",".svg","8803","f98bc504bc2dc9f67b388ab12c9fffc2fa30fe851e7fffccb2151428c52dab4d"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/spring-ai/spring-ai-logo-light.svg","spring-ai-logo-light.svg",".svg","8827","4ce2b0c73f47172986b215177ff23b3051ba3619fb9cda58a7686ecd82663314"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/superconductor/superconductor-wordmark-dark.svg","superconductor-wordmark-dark.svg",".svg","6019","d65a116884e8e1f7f2d236e60fafe243e1d91f61487cb5dce50f9bc891827b62"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/superconductor/superconductor-wordmark-light.svg","superconductor-wordmark-light.svg",".svg","6047","e6edf61b251d235f1cf53021d485b2c84a549241dbca50b4b151651eaedb9908"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/tabnine/tabnine-logo-dark.svg","tabnine-logo-dark.svg",".svg","2961","54ac923c525156807973675f39534a219aa7e36acdd301dec7f4cb5397054bce"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/tabnine/tabnine-logo-light.svg","tabnine-logo-light.svg",".svg","2975","b8a9c86a1926cc42a1c219cb7b1b91d8b04e190622a2a8d4bdea19da67ddfc00"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/trae/trae-logo-darkmode.svg","trae-logo-darkmode.svg",".svg","3074","e21c029cdfe201b06b264d9c8d3f561bfb96c176f5d813c064af9b0e77e6264c"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/trae/trae-logo-lightmode.svg","trae-logo-lightmode.svg",".svg","3074","4ecb5db3230cc400c218861b0518707a8326e8c26b0cd556849fec98bb771376"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/vita/logo-horizontal-dark.svg","logo-horizontal-dark.svg",".svg","2841","a955536a226faad2054e2f0dcf0fce843bf2c27a440c3aa6422f8ca79fe2176b"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/vita/logo-horizontal-light.svg","logo-horizontal-light.svg",".svg","2841","f9cfd65913aa23f13d192cf578519a3532824a587047348afdbc334f02e65fa5"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/vscode/vscode.svg","vscode.svg",".svg","6229","e5090754f0477de45f2e7b0ff7534f2af8ef5c9936463ef521b54532cd7e1d21"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/vscode/vscode-alt.svg","vscode-alt.svg",".svg","6228","a4bb772816feae89a6dfe5590e70b3e83d58f8c64c7e20009733d06551470539"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/vtcode/vt_code_dark.svg","vt_code_dark.svg",".svg","307","07980e237a5262290ed3ec85eacef2f1a50beeeffa6c592ccad10de789c9be24"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/vtcode/vt_code_light.svg","vt_code_light.svg",".svg","307","468fa5c87834e4feec410250127b6e0bd0ad7eff3171caae4724c11cc71a3360"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/workshop/workshop-logo-dark.svg","workshop-logo-dark.svg",".svg","8958","000dd2de0233d107e51ae138f248c96a922227988560df4baf2fdb5b198a98bc"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/images/logos/workshop/workshop-logo-light.svg","workshop-logo-light.svg",".svg","8969","3f574cf730cc26fdb3e49f0dd153ef6bd034d3c863ca22807a7e62392597c26c"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/LICENSE","LICENSE","","19051","cbd5af318286b74656f145dff5091907cc23d6d8c9ad09e0291ec2497792ba41"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/README.md","README.md",".md","499","49f27bb644ac46bc2ad27a784ca054424b17eef5294ded07d043a5773df86eed"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/skill-creation/best-practices.mdx","best-practices.mdx",".mdx","14883","9c2327006120d87c2cca4dc0edc3fd100645ebff96f2279f2fe355405c5ba890"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/skill-creation/evaluating-skills.mdx","evaluating-skills.mdx",".mdx","17053","6c9e6c512fe2d27a6463ce63ff7fc05fb1838d6de24cd2d489459fcd444b9eb4"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/skill-creation/optimizing-descriptions.mdx","optimizing-descriptions.mdx",".mdx","13344","d19c7d39afcb3cb27b06aae8c20d7fa00bc73c2041ffdfae0bcb69a29a467577"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/skill-creation/quickstart.mdx","quickstart.mdx",".mdx","3924","4b58a7893759c195abf21cf8b3c2fa927796cadcffd9bf1641a4725e6c49d332"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/skill-creation/using-scripts.mdx","using-scripts.mdx",".mdx","12703","ab62ca861ad29669fcc61c6bda2bac586f999e3ddc6cf0cb63079d4cda945497"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/snippets/clients.jsx","clients.jsx",".jsx","20435","6a46a596dabec1dd5f9d596a8185b10e04cce6ff567371d77ea27ac245d382c9"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/snippets/ClientShowcase.jsx","ClientShowcase.jsx",".jsx","3762","bfa37691d5d922748b25e3c08e18bbf06f1ffe6b2ef737d0fe80748a1b16e376"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/snippets/LogoCarousel.jsx","LogoCarousel.jsx",".jsx","1716","5ec9fba4dae1ca23a52d0d1532ce42074b70d3bbeff30db0d55d1c5ab9440d43"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/specification.mdx","specification.mdx",".mdx","7198","256b16d790cf3aa251a9b7f8fdd9802301a7d010c52b8cd3d1b465d52c79cdbd"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/docs/style.css","style.css",".css","2670","fafd1ce4e0f66b13654a987362fe2519810680e8a9e5489f48a1991862bdb473"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/LICENSE","LICENSE","","11545","fe3eef8350e66cd74a866ab1c4393cf62d910ee44a0ccd2be662f3a4c331e03c"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/package.json","package.json",".json","111","e3a3524467a3f198afb317e376aebfc1d1de5a9067de800e9bc7c5b3ea58dabb"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/README.md","README.md",".md","3420","2a6085abedcbe08076c5d9e3be2bf1b83ac26a5785a66aa59db46122df9db189"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/.gitignore",".gitignore",".gitignore","222","e3b31e88be0b8266e7306f3cb52e7498f4dea7b58a232a79ba588a49d9b1164d"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/CLAUDE.md","CLAUDE.md",".md","200","2dc7b6c62a073696ce8cdea58e25ca930711a505ba52035a186a97115eb96e1f"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/LICENSE","LICENSE","","11558","49bbe9114e49214df2ccc324cb3ac8d1d1aa1c3a0947f94c286765e86647b32e"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/pyproject.toml","pyproject.toml",".toml","601","d6c383b33ede77b0fe26a9881171ab7f7a45744cf8b23d1cbb11001605cf49e3"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/README.md","README.md",".md","2279","0d93bd0c2a285a6571fb6eb7fa016dc3529a5c52efe293351413e308aefa4df1"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/src/skills_ref/__init__.py","__init__.py",".py","469","6d41ce0c2496abae906b3af7ba1b22e2ee184c56f835b58f70756bdf1e5ee104"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/src/skills_ref/cli.py","cli.py",".py","2802","c9ab50e3d39f0315ebd74f9ee2eda82c96eded8cff58ac49256e458d6f3f1fa6"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/src/skills_ref/errors.py","errors.py",".py","597","57abb6d7b039adfdc7e66961a4ef515fd23a0a93f040c4cdb1b8ce3bc29adafc"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/src/skills_ref/models.py","models.py",".py","1500","c12244a66b09ac866c35442d00357ae0b3a69d328e9009ce798501406cdc6dce"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/src/skills_ref/parser.py","parser.py",".py","3525","7c4161c0ebbde8fa8ea37441d8213b16be4533310d3cfde9c982b1c20857d1f9"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/src/skills_ref/prompt.py","prompt.py",".py","1782","e5c3ffd23e4f500d09c7d842bc39db844bfa3ab6fa572d6e32c3b885233ec6cb"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/src/skills_ref/validator.py","validator.py",".py","5331","44da48d29a89c1bb540ecd629b5bafd9d7e6c13c124cb31c33f7d0bf95b648a0"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/tests/__init__.py","__init__.py",".py","37","10d2915a0dc7cb410c07200fc000e3225d69d8eac120cc40030825b80c6a0f9d"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/tests/test_parser.py","test_parser.py",".py","4953","68bc94e7a0bb1c0bb3a51289ee230b594751b615fd0d95904250390f877fbcbf"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/tests/test_prompt.py","test_prompt.py",".py","1783","8c68f3151eb7835177ff2604e32a32cb621e3be44ef00f9339c4555e0b9208c3"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/tests/test_validator.py","test_validator.py",".py","7510","b3c78e862a27aa15888b4582caec9fd3ab3d44749df810c8b6f3946827fb4389"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/agentskills-agentskills/skills-ref/uv.lock","uv.lock",".lock","14153","4a9c377bb45ad4ec00d9e9f1cbffd969333df73f763d1a9c137f88e116bddaf1"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills.repo.meta.md","anthropics-skills.repo.meta.md",".md","356","05d7ce6df98625e53c2836d2d93b1a1edf482d2d9beaa191e40e2eecce870a46"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.claude-plugin/marketplace.json","marketplace.json",".json","1661","dc010d20dee0200a02c11cf5476027e6bda1d7ab0e67259e29014cbc9bc8b6c8"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/config","config","","305","b3c84f9b238a5ebcb244dfc54ce58dca2bab952f1faea6661fd694730f9be2d6"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/description","description","","73","85ab6c163d43a17ea9cf7788308bca1466f1b0a8d1cc92e26e9bf63da4062aee"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/HEAD","HEAD","","21","28d25bf82af4c0e2b72f50959b2beb859e3e60b9630a5e8c603dad4ddb2b6e80"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/applypatch-msg.sample","applypatch-msg.sample",".sample","478","0223497a0b8b033aa58a3a521b8629869386cf7ab0e2f101963d328aa62193f7"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/commit-msg.sample","commit-msg.sample",".sample","896","1f74d5e9292979b573ebd59741d46cb93ff391acdd083d340b94370753d92437"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/fsmonitor-watchman.sample","fsmonitor-watchman.sample",".sample","4726","e0549964e93897b519bd8e333c037e51fff0f88ba13e086a331592bf801fa1d0"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/post-update.sample","post-update.sample",".sample","189","81765af2daef323061dcbc5e61fc16481cb74b3bac9ad8a174b186523586f6c5"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/pre-applypatch.sample","pre-applypatch.sample",".sample","424","e15c5b469ea3e0a695bea6f2c82bcf8e62821074939ddd85b77e0007ff165475"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/pre-commit.sample","pre-commit.sample",".sample","1649","57185b7b9f05239d7ab52db045f5b89eb31348d7b2177eab214f5eb872e1971b"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/pre-merge-commit.sample","pre-merge-commit.sample",".sample","416","d3825a70337940ebbd0a5c072984e13245920cdf8898bd225c8d27a6dfc9cb53"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/prepare-commit-msg.sample","prepare-commit-msg.sample",".sample","1492","e9ddcaa4189fddd25ed97fc8c789eca7b6ca16390b2392ae3276f0c8e1aa4619"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/pre-push.sample","pre-push.sample",".sample","1374","ecce9c7e04d3f5dd9d8ada81753dd1d549a9634b26770042b58dda00217d086a"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/pre-rebase.sample","pre-rebase.sample",".sample","4898","4febce867790052338076f4e66cc47efb14879d18097d1d61c8261859eaaa7b3"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/pre-receive.sample","pre-receive.sample",".sample","544","a4c3d2b9c7bb3fd8d1441c31bd4ee71a595d66b44fcf49ddb310252320169989"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/push-to-checkout.sample","push-to-checkout.sample",".sample","2783","a53d0741798b287c6dd7afa64aee473f305e65d3f49463bb9d7408ec3b12bf5f"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/sendemail-validate.sample","sendemail-validate.sample",".sample","2308","44ebfc923dc5466bc009602f0ecf067b9c65459abfe8868ddc49b78e6ced7a92"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/hooks/update.sample","update.sample",".sample","3650","8d5f2fa83e103cf08b57eaa67521df9194f45cbdbcb37da52ad586097a14d106"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/index","index","","50646","468fb66fdd1d9e69f9b3c77240e0a526027975dfaac09bf7f8360f60be5f3af9"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/info/exclude","exclude","","240","6671fe83b7a07c8932ee89164d1f2793b2318058eb8b98dc5c06ee0a5a3b0ec1"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/logs/HEAD","HEAD","","185","38008c2ff24398bcbbc94327f01798cb771a0cc494730e81cdcd1d849eaae88b"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/logs/refs/heads/main","main","","185","38008c2ff24398bcbbc94327f01798cb771a0cc494730e81cdcd1d849eaae88b"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/logs/refs/remotes/origin/HEAD","HEAD","","185","38008c2ff24398bcbbc94327f01798cb771a0cc494730e81cdcd1d849eaae88b"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/objects/pack/pack-2b7a1c78070362e7207a02a7b716faed94d08f24.idx","pack-2b7a1c78070362e7207a02a7b716faed94d08f24.idx",".idx","10872","57884bfaa0fb056d557aa2ab05fb0165b35d526503f3930aff1eb5fb4ffec089"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/objects/pack/pack-2b7a1c78070362e7207a02a7b716faed94d08f24.pack","pack-2b7a1c78070362e7207a02a7b716faed94d08f24.pack",".pack","3331253","5d9ad61a7043ca39670d621c1f9c5ef9da23561e866f0a88eef2887cc3a7b442"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/objects/pack/pack-2b7a1c78070362e7207a02a7b716faed94d08f24.rev","pack-2b7a1c78070362e7207a02a7b716faed94d08f24.rev",".rev","1452","bea5a81c73b40702464667aebedf22361599ee7f6cb4c7466d986968f41e8d04"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/packed-refs","packed-refs","","112","60a4bc065a540e193a706a5d5685bf02d311fd81a8f7cca4592549ec4e874353"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/refs/heads/main","main","","41","242b3eec4990b7555de3eccbedfa86c371381e39e4e71a103dc0461978a3f222"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/refs/remotes/origin/HEAD","HEAD","","30","2bb6a24aa0fc6c484100f5d51a29bbad841cd2c755f5d93faa204e5dbb4eb2b4"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.git/shallow","shallow","","41","242b3eec4990b7555de3eccbedfa86c371381e39e4e71a103dc0461978a3f222"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/.gitignore",".gitignore",".gitignore","45","bd37ce9801d67f552468df5a7fccc4b86923b272e67f8e86786e61838676ce24"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/README.md","README.md",".md","5648","f845fb2c8bb7f07966ea8bf597ab9654290ba7846bb40a435e42335317aa9f87"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/algorithmic-art/LICENSE.txt","LICENSE.txt",".txt","11546","52b223c318576d65c32f70cb745f31352730e9f4c2c2c2570a66ce700f4f5a64"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/algorithmic-art/SKILL.md","SKILL.md",".md","20173","6688fc81bb2051d3f234385b50ce160834eb0b0510ed8a5816cc412c1d28c352"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/algorithmic-art/templates/generator_template.js","generator_template.js",".js","8048","d4a1d449cbfb92b96009c8f2ad3b1c6cf6215d6ce75d68cf44a1aa7681077e88"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/algorithmic-art/templates/viewer.html","viewer.html",".html","21442","281d5559d06b93ff5c55a69163dd235fa91b8dab52870cd3260e4a9fccd46480"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/brand-guidelines/LICENSE.txt","LICENSE.txt",".txt","11546","52b223c318576d65c32f70cb745f31352730e9f4c2c2c2570a66ce700f4f5a64"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/brand-guidelines/SKILL.md","SKILL.md",".md","2308","a0aa0a21ebf9e8511a045cc234bc839adc2b6706db727add14e9855f242e11a7"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/ArsenalSC-OFL.txt","ArsenalSC-OFL.txt",".txt","4466","7a87a0c469fedc802e3acef550db9a728f621275984b46c6c51e731d7212520a"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/ArsenalSC-Regular.ttf","ArsenalSC-Regular.ttf",".ttf","165848","65e6f89df58f68fd905b3add34a79dd6106aa3b3044df0dad9676fff53d504b9"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/BigShoulders-Bold.ttf","BigShoulders-Bold.ttf",".ttf","94528","b43bcd198b9fdf717dd42aa61a34dba32e01aceaeae659d689afd0ca52c37ea2"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/BigShoulders-OFL.txt","BigShoulders-OFL.txt",".txt","4490","9ce6294be745093338c51e62d7efaddbf32b90ac9a7ffde8a12ce92e0413fe25"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/BigShoulders-Regular.ttf","BigShoulders-Regular.ttf",".ttf","94396","18a879fc71978a4447150705caf880a9da3860083c259fd29e6dc03057b6842a"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/Boldonse-OFL.txt","Boldonse-OFL.txt",".txt","4483","f5fe122e06e26a0277b07d6f6d171a60156aef5fe138281538498cee767b6bd4"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/Boldonse-Regular.ttf","Boldonse-Regular.ttf",".ttf","77168","cc2e540604565c0f90a7d8d46194a2f42fc9c45512cd2e39bf03b50eb68c35a4"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/BricolageGrotesque-Bold.ttf","BricolageGrotesque-Bold.ttf",".ttf","90952","a737b146fe0d77ffe8a86e3cd16700dd431d3b1e420d4fd80e142cd68a1cb50d"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/BricolageGrotesque-OFL.txt","BricolageGrotesque-OFL.txt",".txt","4496","a093964b3ca71526ae129d0d5f39bc9dba905ae5ebeb72d741bb0d4ed2d5d5b0"
"apex-meta/kb/claude-skill-design/sources/curated/official-repos/anthropics-skills/skills/canvas-design/canvas-fonts/BricolageGrotesque-Regular.ttf","BricolageGrotesque-Regular.ttf",".ttf","90920","972a6d098c9867ae131d0ea99e221e63976b11a19d4b931c2c7ace525674e4f6"
