"report_file","category","source_path","source_hash","source_storage_mode","analysis_path","phase_2_allowed","root4"
"preflight-feedback-writeback-plan.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe-org/templates/feedback-writeback-plan.md","7f4acdcc1bc3891526db7ee0b1ef0046a2d6f8a995798e929cb6f1dc3d3a6f4d","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/feedback-writeback-plan.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-feedback-writeback-protocol.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe-org/protocols/feedback-writeback-protocol.md","63ca39c54e264305601d5531fa77a185f56e1b92cdaf721fed368c5a73f082ff","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/feedback-writeback-protocol.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-feedback.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/feedback.md","dd75f7b47ba1916892c533ee36a1739a11a961c8e8f3c3a74f6262ae402e74cd","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/feedback.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-feint-attack.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe-essay/references/writing-techniques/feint-attack.md","2ca1b25911a7c418d0e27d9f48d568609e41fe06026a39460058bfa1018ee375","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/feint-attack.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-few-shot-examples.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/prompt-engineering-patterns/assets/few-shot-examples.json","8e1ade9727b0bb1fb5540a781192b67e2692fbb5908ffe9eac3ec7cc2fbc6216","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/few-shot-examples.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-few-shot-learning.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/prompt-engineering-patterns/references/few-shot-learning.md","c16b322681b63dcc7a82fc21b90858e13b20f5e3bc1f2e739675c3adbea7beab","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/few-shot-learning.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-few-shot-prompting.json","legacy-prompt-workflow-research","source-knowledge/old_openclaw-KB&Agents/special_ops__prompts_workflows/NewResearchBlueprints/Quantum-PE/techniques/few-shot-prompting.md","94e07f5b03770eb7c063d477fcac9f1d73c6502bad4f8536abfe10c86468a6d3","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/few-shot-prompting.analysis.md","False","source-knowledge/old_openclaw-KB&Agents/special_ops__prompts_workflows/NewResearchBlueprints"
"preflight-field-dissociation-case.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/examples/field-dissociation-case.md","8bdf381bb9cfa94750579fb5b7d429bba0c6b1ef08f5f5de6abc943bf2e3fedd","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/field-dissociation-case.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-field-dissociation-check.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/worksheets/field-dissociation-check.md","11cc7b522417abcc436e77b981541b7eb29ba5288dcce036e964fa72381f194c","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/field-dissociation-check.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-field-dissociation-output.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/templates/field-dissociation-output.md","6353cd6a0a9f8e540bf25c92afd229658677db24453df84a33934f405f99196e","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/field-dissociation-output.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-field-dissociation-protocol.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/protocols/field-dissociation-protocol.md","5bc93a3f7abc2da1375a17ea0b8bb83667769c956a12ce11e7ceb407a2133536","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/field-dissociation-protocol.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-field-management-and-dissociation.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/references/field-management-and-dissociation.md","df77fa49f23233374bd7a45da10da87271d0affe57ff10091acbe6017be3ce9c","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/field-management-and-dissociation.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-field-schema.json","apex-meta-internal","apex-meta/harmonization/field-schema.md","75fe20b6c277ac70f9fa46b9a69f2fb6f0b89c79afd9c230490b3261dbab6705","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/field-schema.analysis.md","False","apex-meta/harmonization"
"preflight-file-authoring-authority-reference.json","legacy-prompt-workflow-research","source-knowledge/old_openclaw-KB&Agents/special_ops__prompts_workflows/appendices/NewResearchBecauseOfConstantFailure/NewFinals/File_Authoring_Authority_Reference.md","6d969da2e7fe938fe96f7f205603803a92e06a23d1e52d96760455256f455721","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/file-authoring-authority-reference.analysis.md","False","source-knowledge/old_openclaw-KB&Agents/special_ops__prompts_workflows/appendices"
"preflight-file-management.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-patterns/references/file-management.md","e210c00c99751ab0dce889e3fe25516fd9ec22c0199c34cd8d2054f0f767f3cf","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/file-management.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-file-organization.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/frontend-dev-guidelines/resources/file-organization.md","d7f8d790d2066d2435573a63df76aa4668b9b5904a48daa36fac5e23c068b52b","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/file-organization.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-file-processing-mode.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/professional-proofreader/references/file-processing-mode.md","abe2aefc4bfe5cd561db25ab2e69eeeb426da675bb60b19559b591c1b252aef2","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/file-processing-mode.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-filepatching-gpt-git-gem.json","legacy-prompt-workflow-research","source-knowledge/old_openclaw-KB&Agents/special_ops__prompts_workflows/appendices/FilePatching_GPT&Git_Gem.md","079a0564a159982004a09b36cc0d235a3281e60211695fc10f010e58e8309a90","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/filepatching-gpt-git-gem.analysis.md","False","source-knowledge/old_openclaw-KB&Agents/special_ops__prompts_workflows/appendices"
"preflight-files-api.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/claude-api/typescript/claude-api/files-api.md","06d37800445bd957017f160cd4168ead6781c7ce2a5cbc01d82955c8281e4c8c","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/files-api.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-filters.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/obsidian-clipper-template-creator/references/filters.md","6243c4b9097a552a4b5fbc256092e088570fed2d77cc3f7a077c4575bc266000","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/filters.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-final-reveal.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe-essay/references/writing-techniques/final-reveal.md","594f88f45135f4962afe63bd0576d32c946531acdd4385329cc9f82ed61f58f1","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/final-reveal.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-final-validation-report.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/docs_zh-CN/final-validation-report.md","4835aa7a705644f814dda203327afa92c73c279e4be9cc3789eead7e4a306c1a","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/final-validation-report.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/docs_zh-CN"
"preflight-findings.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/planning-with-files/templates/findings.md","b5e64d73704daefa8492356d2c2c67ffeb78d79d448b316c0a0debc9226ad785","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/findings.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-fine-carving.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe-essay/references/writing-techniques/fine-carving.md","bdac1bb679e4da6791ca39bbc7c4ce8afd3c48af5dea95dfd9cbde69bac3bd46","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/fine-carving.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-finetune-sam2-trainer.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hugging-face-vision-trainer/references/finetune_sam2_trainer.md","0d8f2efe145ccb00b41f2f433c1881ad6773cc8c0d37eaf16be0f973e13a6737","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/finetune-sam2-trainer.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-finishing-touch.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe-essay/references/writing-techniques/finishing-touch.md","b37442a9bdbf437fa9d0d05189ce10636d986eb3ae1f2ea05ac68a5a99951db3","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/finishing-touch.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-first-fusion-notes.json","apex-meta-internal","apex-meta/kb/apex-kb-skill-test/wiki/summaries/first-fusion-notes.md","774364ea8b7d9bd6f42dfa9428813c56cbb83832cffdb60db77e6cd6e1df68a6","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/first-fusion-notes.analysis.md","False","apex-meta/kb/apex-kb-skill-test/wiki"
"preflight-fits.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills-claude/skills/astropy/references/fits.md","3f47a59e1a92691d9be366f5e3fa5686f54776447e2f6df712d3b6ef3da57a98","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/fits.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-five-core-needs.json","therapy-narm-existing-kb","apex-meta/kb/therapy/wiki/concepts/five-core-needs.md","7883cf90dd10502a8e776cc162605f7f58da7643907ed57836487ebd40fe358d","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/five-core-needs.analysis.md","False","apex-meta/kb/therapy/wiki"
"preflight-five-gates-worksheet.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/worksheets/five-gates-worksheet.md","376d000721556bc069ebbafc16c32c75c4c9f0c9ed0407e6593a5ebe328dca3a","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/five-gates-worksheet.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-fixed-point-changing-scenes.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe-essay/references/writing-techniques/fixed-point-changing-scenes.md","274d46d50a1d2520252dd0c6d9e454129aa6aeccb602036ae1f621c214221c19","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/fixed-point-changing-scenes.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-fixtures.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/playwright-java/fixtures.md","351a005aa105e875a9d4da35138a02b617fb700384215eeb78704222830ec17d","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/fixtures.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-flow-example.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/whatsapp-cloud-api/assets/examples/flow-example.json","46a486cf81ff36cbeda09ab0d08ebaf6dcc59a55c758d015d882806c0224648b","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/flow-example.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-flow-packet-contract.json","local-apex-skills",".claude/skills/PrecapNextDay/references/flow-packet-contract.md","460665eb439947fb7641ed2bcb09a47f801d41dfaeaeaeca3741c86a3430e42d","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/flow-packet-contract.analysis.md","False",".claude/skills/PrecapNextDay/references"
"preflight-flow-packet-template.json","local-apex-skills",".claude/skills/PrecapNextDay/templates/flow-packet-template.md","1c0691831a05cfece78191564c2d845bc04df854caca90d580e27046cb13a51f","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/flow-packet-template.analysis.md","False",".claude/skills/PrecapNextDay/templates"
"preflight-flow-prompt-pack-contract.json","local-apex-skills",".claude/skills/PrecapNextDay/references/flow-prompt-pack-contract.md","ce4c8bb56c230178c9613181ce04ed4a210aefa3fe8ae9a17f01740810b68e55","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/flow-prompt-pack-contract.analysis.md","False",".claude/skills/PrecapNextDay/references"
"preflight-flow-prompt-pack-template.json","local-apex-skills",".claude/skills/PrecapNextDay/templates/flow-prompt-pack-template.md","ad6e38792b80c2ccf960470cb9ce86e14f92e43c13333e60c03045770a2fc88d","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/flow-prompt-pack-template.analysis.md","False",".claude/skills/PrecapNextDay/templates"
"preflight-flowrecap-handoff.json","local-apex-skills",".claude/skills/PrecapNextDay/examples/apex-only-template-example/handoff/FlowRecap-handoff.md","663835cdd032fcdb7d9fb379b3f70404f921e5d4386bdfa1dbe91040c0c402de","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/flowrecap-handoff.analysis.md","False",".claude/skills/PrecapNextDay/examples"
"preflight-fluid-compute-caveats.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/vercel-optimize/references/support-topics/fluid-compute-caveats.md","3408a19b49a9723cfac1b461babe56dc414f0f1f7561bd7e6f4f7579ab26a13f","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/fluid-compute-caveats.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-flutter.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills-claude/skills/android-dev/references/flutter.md","0bfeb5de5d702b89e1f3392b39e37cfa1fe0209d03b3306ebe2bb8bacfda4f09","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/flutter.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-focus-and-selection.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/hig-inputs/references/focus-and-selection.md","74dbdfbc3c3766068d5262a82001fe1e9c267c7db5f07645e46fdf674f1a7ee1","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/focus-and-selection.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-focus.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/swiftui-ui-patterns/references/focus.md","918c9b5d66c096c790f713f94682f0516e41ebf6f1ea8cfbe3a1691c160641d7","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/focus.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-follow-up-sequences.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/cold-email/references/follow-up-sequences.md","87e14749104b0c5bcd865e55d33513a161edb8e6773b2a2d9802b5460f2f7369","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/follow-up-sequences.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-fontes.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills-claude/skills/advogado-especialista/references/fontes.md","543d503e6730a4e7373554676597902d67d0e4fd4d36b66937985421deccd5aa","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/fontes.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-fonts-config-plugin.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/react-native-skills/rules/fonts-config-plugin.md","b92568774064a604e7a479d4c8d7263aed5609740e9161d2f2764bfff761905d","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/fonts-config-plugin.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-fonts.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/remotion-best-practices/rules/fonts.md","1749e4cf82e8b157d4b0a26f46721152d3ef9e5e9a1686753b8bb6a1be83ddbc","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/fonts.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-forest-canopy.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/theme-factory/themes/forest-canopy.md","ecb722efa24688e808b5bf323c334ca2349e989cfddd72ce8400ce5d4c4bd3e7","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/forest-canopy.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-form-by-object.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe-essay/references/writing-techniques/form-by-object.md","f4920d61ff68c8b50c42b370d140989ecf87701f5c6459a9537100af197eece9","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/form-by-object.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-form.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/swiftui-ui-patterns/references/form.md","d340d0df5b785570154f508aa116ea1b1a6de3555a8cc813fe2ef72a5b7c10c5","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/form.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-format-guide.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/lead-magnets/references/format-guide.md","160b34c4c0d19e67fcc032181fdfbf1d5cae6dac94937f2333e8e21815ce9732","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/format-guide.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-forms.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/shadcn/rules/forms.md","29593e14381e34626f8e0e9c15c59f3394b92a0623af6a6ec94585400123853c","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/forms.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-framework-boundary-case.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/examples/framework-boundary-case.md","d5dc6422c33e7798b1544680c057f23597196c459c25605b03ec3531f631d6de","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/framework-boundary-case.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-framework-boundary-check.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/worksheets/framework-boundary-check.md","3cc4c2f7a7212aed32124495cde0bf8cc838332761458c5369faad2ce60734e1","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/framework-boundary-check.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-framework-boundary-output.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/templates/framework-boundary-output.md","c41e2b04d92cab69693452d536963c5330bc66c54e9aa759cdf152706b2e1d82","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/framework-boundary-output.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-framework-boundary-protocol.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/protocols/framework-boundary-protocol.md","fd143b97074fdedff0e6c6d96a9dbe70c8e8c51765b92eaffa85f9bca7f3b6e1","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/framework-boundary-protocol.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-framework-governance-falsification.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/references/concept-cards/framework-governance-falsification.md","d09ae2d4055fa5e2a0dfacb1ffd9fb7e9183909874e7b6d933d96b6c7f0a18ab","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/framework-governance-falsification.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-framework-ontology-protection.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/references/framework-ontology-protection.md","333647fa632808fe87dec4529d18578d0d29bf5af0373bb474f1c0684f06b4e1","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/framework-ontology-protection.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-frameworks.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/landing-page-generator/references/frameworks.md","ed238c8627a7e379bdf1ce44ef68c7278dfac5bf75e2e57dd2925fb260ae0812","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/frameworks.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-frontend-best-practices.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/senior-frontend/references/frontend_best_practices.md","b6231c354c2665671cb4ec0db7fab0143ddf533647e8b0b2dffb2b42f4890fc1","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/frontend-best-practices.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-full-diagnosis-output.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/crossframe/templates/full-diagnosis-output.md","2855389e7f6f5d1a557978d2ed63fd308feb0c3044b1bcb0fa9c82cf988b9c45","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/full-diagnosis-output.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-full-repo-audit-2026-05-23.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/docs/maintainers/full-repo-audit-2026-05-23.md","e11922219e9aa7371ec0eab6deb6c0a91256118ff117e52cf94b64e8b7b58e3e","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/full-repo-audit-2026-05-23.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/docs"
"preflight-function-duration-io-and-after.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/vercel-optimize/references/support-topics/function-duration-io-and-after.md","693c07390d7cf8b4c0a0d0235176a5f452694d1553c33db4fd385f76c94d307d","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/function-duration-io-and-after.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-function-invocation-reduction.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/vercel-optimize/references/support-topics/function-invocation-reduction.md","1e50e0e24299fc08aaf6b81d6673ce24c0bc250883c8ecc76e52d6d1dca989a9","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/function-invocation-reduction.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-function-region-misconfiguration-ttfb.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/vercel-optimize/references/support-topics/function-region-misconfiguration-ttfb.md","dd5013cf9bd5b3ee7383d3b9835babc6a93b965e07b7093f48d53ce755510326","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/function-region-misconfiguration-ttfb.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
"preflight-functions-reference.json","skill-example-corpus","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins/antigravity-awesome-skills/skills/obsidian-bases/references/FUNCTIONS_REFERENCE.md","208fd63aead9bca1975626fea52605e6ab9434dc0529d923feb36b18b8877d3b","pointer_only","apex-meta/kb/skill-design-best-practices/ingest-analysis/functions-reference.analysis.md","False","source-knowledge/ProjectRepos/antigravity-awesome-skills-main/plugins"
